canonical_player_id,season,fpl_id,fc_id,fpl_name,fpl_web_name,matched_fc_name,team_id,match_confidence,mapping_method
2140,2024-25,354,207410,Mateo KovaÄiÄ,KovaÄiÄ,Mateo Kovačić,13,EXACT,Deterministic Normalized Name Match
2141,2024-25,355,271574,Rico Lewis,Lewis,Rico Lewis,13,EXACT,Deterministic Normalized Name Match
2142,2024-25,356,N/A,Matheus Luiz Nunes,Matheus N.,Matheus Luiz Nunes,13,UNMATCHED_RESERVE,Deterministic Normalized Name Match
2143,2024-25,357,264349,James McAtee,McAtee,James McAtee,13,EXACT,Deterministic Normalized Name Match
2144,2024-25,358,N/A,Stefan Ortega Moreno,Ortega Moreno,Stefan Ortega Moreno,13,UNMATCHED_RESERVE,Deterministic Normalized Name Match
2145,2024-25,360,N/A,Rodrigo 'Rodri' Hernandez,Rodrigo,Rodrigo 'Rodri' Hernandez,13,UNMATCHED_RESERVE,Deterministic Normalized Name Match
2146,2024-25,361,N/A,RÃºben Gato Alves Dias,RÃºben,RÃºben Gato Alves Dias,13,UNMATCHED_RESERVE,Deterministic Normalized Name Match
2147,2024-25,362,203574,John Stones,Stones,John Stones,13,EXACT,Deterministic Normalized Name Match
2148,2024-25,363,188377,Kyle Walker,Walker,Kyle Walker,13,EXACT,Deterministic Normalized Name Match
2149,2024-25,571,270409,SÃ¡vio 'Savinho' Moreira de Oliveira,Savinho,Savinho,13,HIGH_CONFIDENCE,Deterministic Normalized Name Match
2150,2024-25,607,277427,Nico O'Reilly,OâReilly,Nico O'Reilly,13,EXACT,Deterministic Normalized Name Match
2151,2024-25,625,N/A,Ilkay GÃ¼ndogan,GÃ¼ndogan,Ilkay GÃ¼ndogan,13,UNMATCHED_RESERVE,Deterministic Normalized Name Match
2152,2024-25,626,253052,Issa KaborÃ©,KaborÃ©,Issa Kaboré,13,EXACT,Deterministic Normalized Name Match
2153,2024-25,671,70996,Jacob Wright,Wright,Jacob Wright,13,EXACT,Deterministic Normalized Name Match
2154,2024-25,672,75577,Jahmai Simpson-Pusey,Simpson-Pusey,Jahmai Simpson-Pusey,13,EXACT,Deterministic Normalized Name Match
2155,2024-25,675,N/A,Josh Wilson-Esbrand,Wilson-Esbrand,Josh Wilson-Esbrand,13,UNMATCHED_RESERVE,Deterministic Normalized Name Match
2156,2024-25,698,271227,Divin Mubama,Mubama,Divin Mubama,13,EXACT,Deterministic Normalized Name Match
2157,2024-25,703,76250,Max Alleyne,Alleyne,Max Alleyne,13,EXACT,Deterministic Normalized Name Match
2158,2024-25,704,N/A,Spike Brits,Brits,Spike Brits,13,UNMATCHED_RESERVE,Deterministic Normalized Name Match
2159,2024-25,732,277031,Abdukodir Khusanov,Khusanov,Abdukodir Khusanov,13,EXACT,Deterministic Normalized Name Match
2160,2024-25,733,76624,Vitor de Oliveira Nunes dos Reis,Vitor Reis,Vitor Reis,13,HIGH_CONFIDENCE,Deterministic Normalized Name Match
2161,2024-25,736,N/A,Pep Guardiola,Guardiola,Pep Guardiola,13,UNMATCHED_RESERVE,Deterministic Normalized Name Match
2162,2024-25,755,256675,Omar Marmoush,Marmoush,Omar Marmoush,13,EXACT,Deterministic Normalized Name Match
2163,2024-25,765,74556,Nico GonzÃ¡lez,N.Gonzalez,Nico González,13,EXACT,Deterministic Normalized Name Match
2164,2024-25,785,276528,Claudio Echeverri,Echeverri,Claudio Echeverri,13,EXACT,Deterministic Normalized Name Match
2165,2024-25,364,254088,Amad Diallo,Amad,Amad,14,HIGH_CONFIDENCE,Deterministic Normalized Name Match
2166,2024-25,365,263947,Antony Matheus dos Santos,Antony,Antony,14,HIGH_CONFIDENCE,Deterministic Normalized Name Match
2167,2024-25,366,N/A,Bruno Borges Fernandes,B.Fernandes,Bruno Borges Fernandes,14,UNMATCHED_RESERVE,Deterministic Normalized Name Match
2168,2024-25,367,N/A,Altay Bayindir,Bayindir,Altay Bayindir,14,UNMATCHED_RESERVE,Deterministic Normalized Name Match
2169,2024-25,368,200145,Carlos Henrique Casimiro,Casemiro,Casemiro,14,HIGH_CONFIDENCE,Deterministic Normalized Name Match
2170,2024-25,369,N/A,Diogo Dalot Teixeira,Dalot,Diogo Dalot Teixeira,14,UNMATCHED_RESERVE,Deterministic Normalized Name Match
2171,2024-25,370,N/A,Christian Eriksen,Eriksen,Christian Eriksen,14,UNMATCHED_RESERVE,Deterministic Normalized Name Match
2172,2024-25,371,N/A,Jonny Evans,Evans,Jonny Evans,14,UNMATCHED_RESERVE,Deterministic Normalized Name Match
2173,2024-25,372,268438,Alejandro Garnacho,Garnacho,Alejandro Garnacho,14,EXACT,Deterministic Normalized Name Match
2174,2024-25,373,258171,Hannibal Mejbri,Hannibal,Hannibal,14,HIGH_CONFIDENCE,Deterministic Normalized Name Match
2175,2024-25,374,163264,Tom Heaton,Heaton,Tom Heaton,14,EXACT,Deterministic Normalized Name Match
2176,2024-25,375,259399,Rasmus HÃ¸jlund,HÃ¸jlund,Rasmus Højlund,14,EXACT,Deterministic Normalized Name Match
2177,2024-25,376,N/A,Victor LindelÃ¶f,Lindelof,Victor LindelÃ¶f,14,UNMATCHED_RESERVE,Deterministic Normalized Name Match
2178,2024-25,377,203263,Harry Maguire,Maguire,Harry Maguire,14,EXACT,Deterministic Normalized Name Match
2179,2024-25,378,269136,Kobbie Mainoo,Mainoo,Kobbie Mainoo,14,EXACT,Deterministic Normalized Name Match
2180,2024-25,379,238041,Tyrell Malacia,Malacia,Tyrell Malacia,14,EXACT,Deterministic Normalized Name Match
2181,2024-25,380,239301,Lisandro MartÃ­nez,Martinez,Lisandro Martínez,14,EXACT,Deterministic Normalized Name Match
2182,2024-25,381,237238,Scott McTominay,McTominay,Scott McTominay,14,EXACT,Deterministic Normalized Name Match
2183,2024-25,382,233064,Mason Mount,Mount,Mason Mount,14,EXACT,Deterministic Normalized Name Match
2184,2024-25,383,226753,AndrÃ© Onana,Onana,André Onana,14,EXACT,Deterministic Normalized Name Match
2185,2024-25,384,N/A,Facundo Pellistri Rebollo,Pellistri,Facundo Pellistri Rebollo,14,UNMATCHED_RESERVE,Deterministic Normalized Name Match
2186,2024-25,387,205988,Luke Shaw,Shaw,Luke Shaw,14,EXACT,Deterministic Normalized Name Match
2187,2024-25,389,250961,Joshua Zirkzee,Zirkzee,Joshua Zirkzee,14,EXACT,Deterministic Normalized Name Match
2188,2024-25,572,269087,Leny Yoro,Yoro,Leny Yoro,14,EXACT,Deterministic Normalized Name Match
2189,2024-25,593,235243,Matthijs de Ligt,De Ligt,Matthijs de Ligt,14,EXACT,Deterministic Normalized Name Match
2190,2024-25,594,236401,Noussair Mazraoui,Mazraoui,Noussair Mazraoui,14,EXACT,Deterministic Normalized Name Match
2191,2024-25,613,268439,Toby Collyer,Collyer,Toby Collyer,14,EXACT,Deterministic Normalized Name Match
2192,2024-25,648,71973,Ethan Wheatley,Wheatley,Ethan Wheatley,14,EXACT,Deterministic Normalized Name Match
2193,2024-25,652,253306,Manuel Ugarte,Ugarte,Manuel Ugarte,14,EXACT,Deterministic Normalized Name Match
2194,2024-25,658,75087,Ayden Heaven,Heaven,Ayden Heaven,14,EXACT,Deterministic Normalized Name Match
2195,2024-25,667,N/A,Jack Fletcher,Fletcher,Jack Fletcher,14,UNMATCHED_RESERVE,Deterministic Normalized Name Match
2196,2024-25,670,273599,Harry Amass,Amass,Harry Amass,14,EXACT,Deterministic Normalized Name Match
2197,2024-25,673,N/A,Jayce Fitzgerald,Fitzgerald,Jayce Fitzgerald,14,UNMATCHED_RESERVE,Deterministic Normalized Name Match
2198,2024-25,691,N/A,Godwill Kukonki,Kukonki,Godwill Kukonki,14,UNMATCHED_RESERVE,Deterministic Normalized Name Match
2199,2024-25,745,N/A,Ruben Filipe Marques Diogo Amorim,Amorim,Ruben Filipe Marques Diogo Amorim,14,UNMATCHED_RESERVE,Deterministic Normalized Name Match
2200,2024-25,761,274988,Elyh Harrison,Harrison,Elyh Harrison,14,EXACT,Deterministic Normalized Name Match
2201,2024-25,766,277432,Patrick Dorgu,Dorgu,Patrick Dorgu,14,EXACT,Deterministic Normalized Name Match
2202,2024-25,776,N/A,Chido Obi-Martin,Obi,Chido Obi-Martin,14,UNMATCHED_RESERVE,Deterministic Normalized Name Match
2203,2024-25,777,269233,Tyler Fredricson,Fredricson,Tyler Fredricson,14,EXACT,Deterministic Normalized Name Match
2204,2024-25,778,N/A,Jack Moorhouse,Moorhouse,Jack Moorhouse,14,UNMATCHED_RESERVE,Deterministic Normalized Name Match
2205,2024-25,779,N/A,SÃ©kou KonÃ©,KonÃ©,SÃ©kou KonÃ©,14,UNMATCHED_RESERVE,Deterministic Normalized Name Match
2206,2024-25,783,N/A,Hubert Graczyk,Graczyk,Hubert Graczyk,14,UNMATCHED_RESERVE,Deterministic Normalized Name Match
2207,2024-25,788,N/A,Dermot Mee,Dermot Mee,Dermot Mee,14,UNMATCHED_RESERVE,Deterministic Normalized Name Match
2208,2024-25,390,270617,Alex Murphy,A.Murphy,Alex Murphy,15,EXACT,Deterministic Normalized Name Match
2209,2024-25,391,N/A,Miguel AlmirÃ³n Rejala,AlmirÃ³n,Miguel AlmirÃ³n Rejala,15,UNMATCHED_RESERVE,Deterministic Normalized Name Match
2210,2024-25,392,234742,Harvey Barnes,Barnes,Harvey Barnes,15,EXACT,Deterministic Normalized Name Match
2211,2024-25,393,251809,Sven Botman,Botman,Sven Botman,15,EXACT,Deterministic Normalized Name Match
2212,2024-25,394,N/A,Bruno GuimarÃ£es Rodriguez Moura,Bruno G.,Bruno GuimarÃ£es Rodriguez Moura,15,UNMATCHED_RESERVE,Deterministic Normalized Name Match
2213,2024-25,395,198032,Dan Burn,Burn,Dan Burn,15,EXACT,Deterministic Normalized Name Match
2214,2024-25,396,220407,Martin DÃºbravka,DÃºbravka,Martin Dúbravka,15,EXACT,Deterministic Normalized Name Match
2215,2024-25,398,242964,Anthony Gordon,Gordon,Anthony Gordon,15,EXACT,Deterministic Normalized Name Match
2216,2024-25,399,266127,Lewis Hall,Hall,Lewis Hall,15,EXACT,Deterministic Normalized Name Match
2217,2024-25,400,N/A,Isaac Hayden,Hayden,Isaac Hayden,15,UNMATCHED_RESERVE,Deterministic Normalized Name Match
2218,2024-25,401,233731,Alexander Isak,Isak,Alexander Isak,15,EXACT,Deterministic Normalized Name Match
2219,2024-25,402,206085,Jacob Murphy,J.Murphy,Jacob Murphy,15,EXACT,Deterministic Normalized Name Match
2220,2024-25,403,223334,Joelinton CÃ¡ssio ApolinÃ¡rio de Lira,Joelinton,Joelinton,15,HIGH_CONFIDENCE,Deterministic Normalized Name Match
2221,2024-25,404,231512,Lloyd Kelly,Kelly,Lloyd Kelly,15,EXACT,Deterministic Normalized Name Match
2222,2024-25,405,207650,Emil Krafth,Krafth,Emil Krafth,15,EXACT,Deterministic Normalized Name Match
2223,2024-25,406,N/A,Garang Kuol,Kuol,Garang Kuol,15,UNMATCHED_RESERVE,Deterministic Normalized Name Match
2224,2024-25,407,203487,Jamaal Lascelles,Lascelles,Jamaal Lascelles,15,EXACT,Deterministic Normalized Name Match
2225,2024-25,408,N/A,Jamal Lewis,Lewis,Jamal Lewis,15,UNMATCHED_RESERVE,Deterministic Normalized Name Match
2226,2024-25,409,262118,Tino Livramento,Livramento,Tino Livramento,15,EXACT,Deterministic Normalized Name Match
2227,2024-25,410,237161,Sean Longstaff,Longstaff,Sean Longstaff,15,EXACT,Deterministic Normalized Name Match
2228,2024-25,411,274246,Lewis Miley,Miley,Lewis Miley,15,EXACT,Deterministic Normalized Name Match
2229,2024-25,412,211990,Odysseas Vlachodimos,Odysseas,Odysseas Vlachodimos,15,EXACT,Deterministic Normalized Name Match
2230,2024-25,413,203841,Nick Pope,Pope,Nick Pope,15,EXACT,Deterministic Normalized Name Match
2231,2024-25,414,163600,John Ruddy,Ruddy,John Ruddy,15,EXACT,Deterministic Normalized Name Match
2232,2024-25,415,210047,Fabian SchÃ¤r,SchÃ¤r,Fabian Schär,15,EXACT,Deterministic Normalized Name Match
2233,2024-25,416,218659,Matt Targett,Targett,Matt Targett,15,EXACT,Deterministic Normalized Name Match
2234,2024-25,417,241096,Sandro Tonali,Tonali,Sandro Tonali,15,EXACT,Deterministic Normalized Name Match
2235,2024-25,418,186345,Kieran Trippier,Trippier,Kieran Trippier,15,EXACT,Deterministic Normalized Name Match
2236,2024-25,419,254135,Joe White,White,Joe White,15,EXACT,Deterministic Normalized Name Match
2237,2024-25,420,237329,Joe Willock,Willock,Joe Willock,15,EXACT,Deterministic Normalized Name Match
2238,2024-25,421,196978,Callum Wilson,Wilson,Callum Wilson,15,EXACT,Deterministic Normalized Name Match
2239,2024-25,574,N/A,Miodrag PivaÅ¡,Pivas,Miodrag PivaÅ¡,15,UNMATCHED_RESERVE,Deterministic Normalized Name Match
2240,2024-25,590,270519,William Osula,Osula,William Osula,15,EXACT,Deterministic Normalized Name Match
2241,2024-25,746,N/A,Eddie Howe,Howe,Eddie Howe,15,UNMATCHED_RESERVE,Deterministic Normalized Name Match
2242,2024-25,789,N/A,Sean Neave,Neave,Sean Neave,15,UNMATCHED_RESERVE,Deterministic Normalized Name Match
2243,2024-25,26,N/A,Ãlex Moreno Lopera,Alex Moreno,Ãlex Moreno Lopera,16,UNMATCHED_RESERVE,Deterministic Normalized Name Match
2244,2024-25,422,224656,Ola Aina,Aina,Ola Aina,16,EXACT,Deterministic Normalized Name Match
2245,2024-25,423,254243,Elliot Anderson,Anderson,Elliot Anderson,16,EXACT,Deterministic Normalized Name Match
2246,2024-25,424,230978,Taiwo Awoniyi,Awoniyi,Taiwo Awoniyi,16,EXACT,Deterministic Normalized Name Match
2247,2024-25,425,202750,Willy Boly,Boly,Willy Boly,16,EXACT,Deterministic Normalized Name Match
2248,2024-25,426,237809,Josh Bowler,Bowler,Josh Bowler,16,EXACT,Deterministic Normalized Name Match
2249,2024-25,427,N/A,Carlos Miguel dos Santos Pereira,C.Miguel,Carlos Miguel dos Santos Pereira,16,UNMATCHED_RESERVE,Deterministic Normalized Name Match
2250,2024-25,428,71634,Eric da Silva Moreira,Da Silva Moreira,Eric da Silva Moreira,16,EXACT,Deterministic Normalized Name Match
2251,2024-25,429,216283,Danilo dos Santos de Oliveira,Danilo,Danilo,16,HIGH_CONFIDENCE,Deterministic Normalized Name Match
2252,2024-25,430,N/A,Emmanuel Dennis,Dennis,Emmanuel Dennis,16,UNMATCHED_RESERVE,Deterministic Normalized Name Match
2253,2024-25,431,237819,NicolÃ¡s DomÃ­nguez,Dominguez,Nicolás Domínguez,16,EXACT,Deterministic Normalized Name Match
2254,2024-25,432,257470,Anthony Elanga,Elanga,Anthony Elanga,16,EXACT,Deterministic Normalized Name Match
2255,2024-25,433,236015,Morgan Gibbs-White,Gibbs-White,Morgan Gibbs-White,16,EXACT,Deterministic Normalized Name Match
2256,2024-25,434,240740,Callum Hudson-Odoi,Hudson-Odoi,Callum Hudson-Odoi,16,EXACT,Deterministic Normalized Name Match
2257,2024-25,435,254859,Alex Mighten,Mighten,Alex Mighten,16,EXACT,Deterministic Normalized Name Match
2258,2024-25,436,278016,Murillo Santiago Costa dos Santos,Murillo,Murillo,16,HIGH_CONFIDENCE,Deterministic Normalized Name Match
2259,2024-25,437,243057,Neco Williams,N.Williams,Neco Williams,16,EXACT,Deterministic Normalized Name Match
2260,2024-25,438,235026,Omar Richards,O.Richards,Omar Richards,16,EXACT,Deterministic Normalized Name Match
2261,2024-25,439,236530,Lewis O'Brien,O'Brien,Lewis O'Brien,16,EXACT,Deterministic Normalized Name Match
2262,2024-25,440,261647,Andrew Omobamidele,Omobamidele,Andrew Omobamidele,16,EXACT,Deterministic Normalized Name Match
2263,2024-25,441,252001,Jonathan Panzo,Panzo,Jonathan Panzo,16,EXACT,Deterministic Normalized Name Match
2264,2024-25,442,235173,Ibrahim SangarÃ©,SangarÃ©,Ibrahim Sangaré,16,EXACT,Deterministic Normalized Name Match
2265,2024-25,443,199641,Matz Sels,Sels,Matz Sels,16,EXACT,Deterministic Normalized Name Match
2266,2024-25,444,206086,Harry Toffolo,Toffolo,Harry Toffolo,16,EXACT,Deterministic Normalized Name Match
2267,2024-25,446,212260,Hwang Ui-jo,Ui-jo,Hwang Ui Jo,16,EXACT,Deterministic Normalized Name Match
2268,2024-25,447,192123,Chris Wood,Wood,Chris Wood,16,EXACT,Deterministic Normalized Name Match
2269,2024-25,448,230708,Joe Worrall,Worrall,Joe Worrall,16,EXACT,Deterministic Normalized Name Match
2270,2024-25,449,235642,Ryan Yates,Yates,Ryan Yates,16,EXACT,Deterministic Normalized Name Match
2271,2024-25,573,238095,Nikola MilenkoviÄ,MilenkoviÄ,Nikola Milenković,16,EXACT,Deterministic Normalized Name Match
2272,2024-25,596,269421,JoÃ£o Pedro Ferreira Silva,Jota Silva,Jota Silva,16,HIGH_CONFIDENCE,Deterministic Normalized Name Match
2273,2024-25,620,N/A,RamÃ³n Sosa,Sosa,RamÃ³n Sosa,16,UNMATCHED_RESERVE,Deterministic Normalized Name Match
2274,2024-25,653,256008,Felipe Rodrigues da Silva,Morato,Morato,16,HIGH_CONFIDENCE,Deterministic Normalized Name Match
2275,2024-25,706,74242,Zach Abbott,Abbott,Zach Abbott,16,EXACT,Deterministic Normalized Name Match
2276,2024-25,721,N/A,Wayne Hennessey,Hennessey,Wayne Hennessey,16,UNMATCHED_RESERVE,Deterministic Normalized Name Match
2277,2024-25,747,N/A,Nuno Herlander SimÃµes EspÃ­rito Santo,Nuno,Nuno Herlander SimÃµes EspÃ­rito Santo,16,UNMATCHED_RESERVE,Deterministic Normalized Name Match
2278,2024-25,14,233934,Aaron Ramsdale,Ramsdale,Aaron Ramsdale,17,EXACT,Deterministic Normalized Name Match
2279,2024-25,27,258930,Cameron Archer,Archer,Cameron Archer,17,EXACT,Deterministic Normalized Name Match
2280,2024-25,188,257084,Lesley Ugochukwu,Ugochukwu,Lesley Ugochukwu,17,EXACT,Deterministic Normalized Name Match
2281,2024-25,397,207807,Ryan Fraser,Fraser,Ryan Fraser,17,EXACT,Deterministic Normalized Name Match
2282,2024-25,451,277561,Samuel Amo-Ameyaw,Amo-Ameyaw,Samuel Amo-Ameyaw,17,EXACT,Deterministic Normalized Name Match
2283,2024-25,452,231044,Joe Aribo,Aribo,Joe Aribo,17,EXACT,Deterministic Normalized Name Match
2284,2024-25,453,221841,Adam Armstrong,Armstrong,Adam Armstrong,17,EXACT,Deterministic Normalized Name Match
2285,2024-25,454,243585,Gavin Bazunu,Bazunu,Gavin Bazunu,17,EXACT,Deterministic Normalized Name Match
2286,2024-25,455,220570,Jan Bednarek,Bednarek,Jan Bednarek,17,EXACT,Deterministic Normalized Name Match
2287,2024-25,456,247497,Armel Bella-Kotchap,Bella-Kotchap,Armel Bella-Kotchap,17,EXACT,Deterministic Normalized Name Match
2288,2024-25,457,222156,James Bree,Bree,James Bree,17,EXACT,Deterministic Normalized Name Match
2289,2024-25,458,276695,Shea Charles,Charles,Shea Charles,17,EXACT,Deterministic Normalized Name Match
2290,2024-25,459,263953,Samuel Edozie,Edozie,Samuel Edozie,17,EXACT,Deterministic Normalized Name Match
2291,2024-25,460,258167,Ronnie Edwards,Edwards,Ronnie Edwards,17,EXACT,Deterministic Normalized Name Match
2292,2024-25,461,252793,Taylor Harwood-Bellis,Harwood-Bellis,Taylor Harwood-Bellis,17,EXACT,Deterministic Normalized Name Match
2293,2024-25,462,256035,Kamaldeen Sulemana,Kamaldeen,Kamaldeen Sulemana,17,EXACT,Deterministic Normalized Name Match
2294,2024-25,463,N/A,Adam Lallana,Lallana,Adam Lallana,17,UNMATCHED_RESERVE,Deterministic Normalized Name Match
2295,2024-25,464,N/A,Juan Larios LÃ³pez,Larios,Juan Larios LÃ³pez,17,UNMATCHED_RESERVE,Deterministic Normalized Name Match
2296,2024-25,465,232007,Mateusz Lis,Lis,Mateusz Lis,17,EXACT,Deterministic Normalized Name Match
2297,2024-25,466,217096,Joe Lumley,Lumley,Joe Lumley,17,EXACT,Deterministic Normalized Name Match
2298,2024-25,467,226012,Ryan Manning,Manning,Ryan Manning,17,EXACT,Deterministic Normalized Name Match
2299,2024-25,468,257612,SÃ©kou Mara,Mara,Sékou Mara,17,EXACT,Deterministic Normalized Name Match
2300,2024-25,469,189324,Alex McCarthy,McCarthy,Alex McCarthy,17,EXACT,Deterministic Normalized Name Match
2301,2024-25,470,212382,Paul Onuachu,Onuachu,Paul Onuachu,17,EXACT,Deterministic Normalized Name Match
2302,2024-25,471,237916,Will Smallbone,Smallbone,Will Smallbone,17,EXACT,Deterministic Normalized Name Match
2303,2024-25,472,202697,Jack Stephens,Stephens,Jack Stephens,17,EXACT,Deterministic Normalized Name Match
2304,2024-25,473,244319,Ross Stewart,Stewart,Ross Stewart,17,EXACT,Deterministic Normalized Name Match
2305,2024-25,474,N/A,Sugawara Yukinari,Sugawara,Sugawara Yukinari,17,UNMATCHED_RESERVE,Deterministic Normalized Name Match
2306,2024-25,475,204760,Charlie Taylor,Taylor,Charlie Taylor,17,EXACT,Deterministic Normalized Name Match
2307,2024-25,476,227927,Kyle Walker-Peters,Walker-Peters,Kyle Walker-Peters,17,EXACT,Deterministic Normalized Name Match
2308,2024-25,477,N/A,Nathan Wood-Gordon,Wood,Nathan Wood-Gordon,17,UNMATCHED_RESERVE,Deterministic Normalized Name Match
2309,2024-25,515,215798,Maxwel Cornet,Cornet,Maxwel Cornet,17,EXACT,Deterministic Normalized Name Match
2310,2024-25,518,240097,Flynn Downes,Downes,Flynn Downes,17,EXACT,Deterministic Normalized Name Match
2311,2024-25,584,233795,Ben Brereton DÃ­az,Brereton DÃ­az,Ben Brereton Díaz,17,EXACT,Deterministic Normalized Name Match
2312,2024-25,608,279497,Tyler Dibling,Dibling,Tyler Dibling,17,EXACT,Deterministic Normalized Name Match
2313,2024-25,623,N/A,Mateus GonÃ§alo Espanha Fernandes,M.Fernandes,Mateus GonÃ§alo Espanha Fernandes,17,UNMATCHED_RESERVE,Deterministic Normalized Name Match
2314,2024-25,693,N/A,Joseph O'Brien-Whitmarsh,O'Brien-Whitmarsh,Joseph O'Brien-Whitmarsh,17,UNMATCHED_RESERVE,Deterministic Normalized Name Match
2315,2024-25,718,265993,Welington Damascena Santos,Welington,Welington,17,HIGH_CONFIDENCE,Deterministic Normalized Name Match
2316,2024-25,719,278203,Joachim Kayi-Sanda,Kayi Sanda,Joachim Kayi Sanda,17,EXACT,Deterministic Normalized Name Match
2317,2024-25,734,256949,Albert GrÃ¸nbÃ¦k,GrÃ¸nbÃ¦k,Albert Grønbæk,17,EXACT,Deterministic Normalized Name Match
2318,2024-25,748,N/A,Simon Rusk,Rusk,Simon Rusk,17,UNMATCHED_RESERVE,Deterministic Normalized Name Match
2319,2024-25,798,78184,Jay Robinson,Jay Robinson,Jay Robinson,17,EXACT,Deterministic Normalized Name Match
2320,2024-25,804,N/A,Jayden Moore,Moore,Jayden Moore,17,UNMATCHED_RESERVE,Deterministic Normalized Name Match
2321,2024-25,82,N/A,Dominic Solanke-Mitchell,Solanke,Dominic Solanke-Mitchell,18,UNMATCHED_RESERVE,Deterministic Normalized Name Match
