season,fixture_id,kickoff_time,team,opponent,was_home,player_name,position,is_starter,minutes_played,source,temporal_validity
2024-25,251,2025-02-22T15:00:00Z,Arsenal,19,True,Riccardo Calafiori,DEF,1,55,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,251,2025-02-22T15:00:00Z,Arsenal,19,True,Declan Rice,MID,1,55,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,251,2025-02-22T15:00:00Z,Arsenal,19,True,Gabriel dos Santos MagalhÃ£es,DEF,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,251,2025-02-22T15:00:00Z,Arsenal,19,True,David Raya Martin,GK,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,251,2025-02-22T15:00:00Z,Arsenal,19,True,Ethan Nwaneri,MID,1,80,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,251,2025-02-22T15:00:00Z,Arsenal,19,True,JurriÃ«n Timber,DEF,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,251,2025-02-22T15:00:00Z,West Ham,1,False,Max Kilman,DEF,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,251,2025-02-22T15:00:00Z,West Ham,1,False,TomÃ¡Å¡ SouÄek,MID,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,251,2025-02-22T15:00:00Z,West Ham,1,False,Alphonse Areola,GK,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,251,2025-02-22T15:00:00Z,West Ham,1,False,Jarrod Bowen,MID,1,81,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,251,2025-02-22T15:00:00Z,West Ham,1,False,Aaron Wan-Bissaka,DEF,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,251,2025-02-22T15:00:00Z,West Ham,1,False,Mohammed Kudus,MID,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,251,2025-02-22T15:00:00Z,West Ham,1,False,James Ward-Prowse,MID,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,251,2025-02-22T15:00:00Z,West Ham,1,False,Ollie Scarles,DEF,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,251,2025-02-22T15:00:00Z,West Ham,1,False,Edson Ãlvarez VelÃ¡zquez,MID,1,87,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,251,2025-02-22T15:00:00Z,West Ham,1,False,Jean-Clair Todibo,DEF,1,61,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,251,2025-02-22T15:00:00Z,West Ham,1,False,Aaron Cresswell,DEF,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,252,2025-02-22T17:30:00Z,Aston Villa,6,True,Ezri Konsa Ngoyo,DEF,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,252,2025-02-22T17:30:00Z,Aston Villa,6,True,Emiliano MartÃ­nez Romero,GK,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,252,2025-02-22T17:30:00Z,Aston Villa,6,True,Jacob Ramsey,MID,1,45,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,252,2025-02-22T17:30:00Z,Aston Villa,6,True,Youri Tielemans,MID,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,252,2025-02-22T17:30:00Z,Aston Villa,6,True,Ian Maatsen,DEF,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,252,2025-02-22T17:30:00Z,Aston Villa,6,True,Marco Asensio,MID,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,252,2025-02-22T17:30:00Z,Aston Villa,6,True,Matty Cash,DEF,1,69,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,252,2025-02-22T17:30:00Z,Aston Villa,6,True,John McGinn,MID,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,252,2025-02-22T17:30:00Z,Aston Villa,6,True,Morgan Rogers,MID,1,77,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,252,2025-02-22T17:30:00Z,Aston Villa,6,True,Ollie Watkins,FWD,1,76,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,252,2025-02-22T17:30:00Z,Aston Villa,6,True,Tyrone Mings,DEF,1,59,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,252,2025-02-22T17:30:00Z,Chelsea,2,False,Cole Palmer,MID,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,252,2025-02-22T17:30:00Z,Chelsea,2,False,MoisÃ©s Caicedo Corozo,MID,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,252,2025-02-22T17:30:00Z,Chelsea,2,False,Trevoh Chalobah,DEF,1,7,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,252,2025-02-22T17:30:00Z,Chelsea,2,False,Levi Colwill,DEF,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,252,2025-02-22T17:30:00Z,Chelsea,2,False,Christopher Nkunku,MID,1,75,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,252,2025-02-22T17:30:00Z,Chelsea,2,False,Pedro Lomba Neto,MID,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,252,2025-02-22T17:30:00Z,Chelsea,2,False,Marc Cucurella Saseta,DEF,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,252,2025-02-22T17:30:00Z,Chelsea,2,False,Enzo FernÃ¡ndez,MID,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,252,2025-02-22T17:30:00Z,Chelsea,2,False,Reece James,DEF,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,252,2025-02-22T17:30:00Z,Chelsea,2,False,Filip JÃ¸rgensen,GK,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,252,2025-02-22T17:30:00Z,Chelsea,2,False,Malo Gusto,DEF,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,253,2025-02-22T15:00:00Z,Bournemouth,20,True,Milos Kerkez,DEF,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,253,2025-02-22T15:00:00Z,Bournemouth,20,True,Ryan Christie,MID,1,59,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,253,2025-02-22T15:00:00Z,Bournemouth,20,True,Kepa Arrizabalaga,GK,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,253,2025-02-22T15:00:00Z,Bournemouth,20,True,Marcus Tavernier,MID,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,253,2025-02-22T15:00:00Z,Bournemouth,20,True,James Hill,DEF,1,59,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,253,2025-02-22T15:00:00Z,Bournemouth,20,True,Dango Ouattara,MID,1,88,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,253,2025-02-22T15:00:00Z,Bournemouth,20,True,Antoine Semenyo,MID,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,253,2025-02-22T15:00:00Z,Bournemouth,20,True,Lewis Cook,MID,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,253,2025-02-22T15:00:00Z,Bournemouth,20,True,Illia Zabarnyi,DEF,1,30,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,253,2025-02-22T15:00:00Z,Bournemouth,20,True,Justin Kluivert,MID,1,72,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,253,2025-02-22T15:00:00Z,Bournemouth,20,True,Dean Huijsen,DEF,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,253,2025-02-22T15:00:00Z,Wolves,3,False,JoÃ£o Victor Gomes da Silva,MID,1,45,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,253,2025-02-22T15:00:00Z,Wolves,3,False,JosÃ© Malheiro de SÃ¡,GK,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,253,2025-02-22T15:00:00Z,Wolves,3,False,NÃ©lson Cabral Semedo,DEF,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,253,2025-02-22T15:00:00Z,Wolves,3,False,Jean-Ricner Bellegarde,MID,1,79,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,253,2025-02-22T15:00:00Z,Wolves,3,False,Rayan AÃ¯t-Nouri,DEF,1,79,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,253,2025-02-22T15:00:00Z,Wolves,3,False,Marshall Munetsi,MID,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,253,2025-02-22T15:00:00Z,Wolves,3,False,Matt Doherty,DEF,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,253,2025-02-22T15:00:00Z,Wolves,3,False,Toti AntÃ³nio Gomes,DEF,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,253,2025-02-22T15:00:00Z,Wolves,3,False,Santiago Bueno,DEF,1,72,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,253,2025-02-22T15:00:00Z,Wolves,3,False,Matheus Santos Carneiro Da Cunha,FWD,1,88,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,253,2025-02-22T15:00:00Z,Wolves,3,False,AndrÃ© Trindade da Costa Neto,MID,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,254,2025-02-22T12:30:00Z,Everton,14,True,Abdoulaye DoucourÃ©,MID,1,80,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,254,2025-02-22T12:30:00Z,Everton,14,True,Vitalii Mykolenko,DEF,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,254,2025-02-22T12:30:00Z,Everton,14,True,James Garner,MID,1,80,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,254,2025-02-22T12:30:00Z,Everton,14,True,Jake O'Brien,DEF,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,254,2025-02-22T12:30:00Z,Everton,14,True,Jarrad Branthwaite,DEF,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,254,2025-02-22T12:30:00Z,Everton,14,True,Jack Harrison,MID,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,254,2025-02-22T12:30:00Z,Everton,14,True,Idrissa Gueye,MID,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,254,2025-02-22T12:30:00Z,Everton,14,True,Norberto Bercique Gomes Betuncal,FWD,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,254,2025-02-22T12:30:00Z,Everton,14,True,Jordan Pickford,GK,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,254,2025-02-22T12:30:00Z,Everton,14,True,Jesper LindstrÃ¸m,MID,1,53,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,254,2025-02-22T12:30:00Z,Everton,14,True,James Tarkowski,DEF,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,254,2025-02-22T12:30:00Z,Man Utd,8,False,Bruno Borges Fernandes,MID,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,254,2025-02-22T12:30:00Z,Man Utd,8,False,Rasmus HÃ¸jlund,FWD,1,69,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,254,2025-02-22T12:30:00Z,Man Utd,8,False,Carlos Henrique Casimiro,MID,1,61,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,254,2025-02-22T12:30:00Z,Man Utd,8,False,Manuel Ugarte,MID,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,254,2025-02-22T12:30:00Z,Man Utd,8,False,Noussair Mazraoui,DEF,1,69,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,254,2025-02-22T12:30:00Z,Man Utd,8,False,Joshua Zirkzee,FWD,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,254,2025-02-22T12:30:00Z,Man Utd,8,False,AndrÃ© Onana,GK,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,254,2025-02-22T12:30:00Z,Man Utd,8,False,Matthijs de Ligt,DEF,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,254,2025-02-22T12:30:00Z,Man Utd,8,False,Diogo Dalot Teixeira,DEF,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,254,2025-02-22T12:30:00Z,Man Utd,8,False,Patrick Dorgu,DEF,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,254,2025-02-22T12:30:00Z,Man Utd,8,False,Harry Maguire,DEF,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,255,2025-02-22T15:00:00Z,Crystal Palace,9,False,Jefferson Lerma SolÃ­s,MID,1,80,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,255,2025-02-22T15:00:00Z,Crystal Palace,9,False,IsmaÃ¯la Sarr,MID,1,74,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,255,2025-02-22T15:00:00Z,Crystal Palace,9,False,Tyrick Mitchell,DEF,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,255,2025-02-22T15:00:00Z,Crystal Palace,9,False,Chris Richards,DEF,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,255,2025-02-22T15:00:00Z,Crystal Palace,9,False,Dean Henderson,GK,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,255,2025-02-22T15:00:00Z,Crystal Palace,9,False,Maxence Lacroix,DEF,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,255,2025-02-22T15:00:00Z,Crystal Palace,9,False,Daniel MuÃ±oz,DEF,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,255,2025-02-22T15:00:00Z,Crystal Palace,9,False,Marc GuÃ©hi,DEF,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,255,2025-02-22T15:00:00Z,Crystal Palace,9,False,Jean-Philippe Mateta,FWD,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,255,2025-02-22T15:00:00Z,Crystal Palace,9,False,Eberechi Eze,MID,1,89,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,255,2025-02-22T15:00:00Z,Crystal Palace,9,False,Will Hughes,MID,1,89,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,255,2025-02-22T15:00:00Z,Fulham,7,True,Joachim Andersen,DEF,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,255,2025-02-22T15:00:00Z,Fulham,7,True,Timothy Castagne,DEF,1,79,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,255,2025-02-22T15:00:00Z,Fulham,7,True,SaÅ¡a LukiÄ,MID,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,255,2025-02-22T15:00:00Z,Fulham,7,True,Adama TraorÃ©,MID,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,255,2025-02-22T15:00:00Z,Fulham,7,True,Emile Smith Rowe,MID,1,57,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,255,2025-02-22T15:00:00Z,Fulham,7,True,Alex Iwobi,MID,1,79,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,255,2025-02-22T15:00:00Z,Fulham,7,True,Bernd Leno,GK,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,255,2025-02-22T15:00:00Z,Fulham,7,True,Antonee Robinson,DEF,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,255,2025-02-22T15:00:00Z,Fulham,7,True,Calvin Bassey,DEF,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,255,2025-02-22T15:00:00Z,Fulham,7,True,Sander Berge,MID,1,57,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,255,2025-02-22T15:00:00Z,Fulham,7,True,RaÃºl JimÃ©nez,FWD,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,256,2025-02-22T15:00:00Z,Ipswich,18,True,Alex Palmer,GK,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,256,2025-02-22T15:00:00Z,Ipswich,18,True,Jacob Greaves,DEF,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,256,2025-02-22T15:00:00Z,Ipswich,18,True,Leif Davis,DEF,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,256,2025-02-22T15:00:00Z,Ipswich,18,True,Jaden Philogene,MID,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,256,2025-02-22T15:00:00Z,Ipswich,18,True,Ben Godfrey,DEF,1,45,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,256,2025-02-22T15:00:00Z,Ipswich,18,True,Omari Giraud-Hutchinson,MID,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,256,2025-02-22T15:00:00Z,Ipswich,18,True,Dara O'Shea,DEF,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,256,2025-02-22T15:00:00Z,Ipswich,18,True,Kalvin Phillips,MID,1,79,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,256,2025-02-22T15:00:00Z,Ipswich,18,True,Jens Cajuste,MID,1,51,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,256,2025-02-22T15:00:00Z,Ipswich,18,True,Liam Delap,FWD,1,78,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,256,2025-02-22T15:00:00Z,Ipswich,18,True,Jack Clarke,MID,1,67,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,256,2025-02-22T15:00:00Z,Spurs,10,False,Lucas Bergvall,MID,1,84,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,256,2025-02-22T15:00:00Z,Spurs,10,False,Kevin Danso,DEF,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,256,2025-02-22T15:00:00Z,Spurs,10,False,Mathys Tel,MID,1,73,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,256,2025-02-22T15:00:00Z,Spurs,10,False,Rodrigo Bentancur,MID,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,256,2025-02-22T15:00:00Z,Spurs,10,False,Djed Spence,DEF,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,256,2025-02-22T15:00:00Z,Spurs,10,False,Guglielmo Vicario,GK,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,256,2025-02-22T15:00:00Z,Spurs,10,False,Dejan Kulusevski,MID,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,256,2025-02-22T15:00:00Z,Spurs,10,False,Archie Gray,MID,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,256,2025-02-22T15:00:00Z,Spurs,10,False,Destiny Udogie,DEF,1,64,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,256,2025-02-22T15:00:00Z,Spurs,10,False,Son Heung-min,MID,1,73,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,256,2025-02-22T15:00:00Z,Spurs,10,False,Brennan Johnson,MID,1,63,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,257,2025-02-21T20:00:00Z,Brentford,11,False,Yoane Wissa,FWD,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,257,2025-02-21T20:00:00Z,Brentford,11,False,Ethan Pinnock,DEF,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,257,2025-02-21T20:00:00Z,Brentford,11,False,Christian NÃ¸rgaard,MID,1,45,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,257,2025-02-21T20:00:00Z,Brentford,11,False,Vitaly Janelt,MID,1,72,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,257,2025-02-21T20:00:00Z,Brentford,11,False,Keane Lewis-Potter,MID,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,257,2025-02-21T20:00:00Z,Brentford,11,False,Mark Flekken,GK,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,257,2025-02-21T20:00:00Z,Brentford,11,False,Kevin Schade,MID,1,86,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,257,2025-02-21T20:00:00Z,Brentford,11,False,Mikkel Damsgaard,MID,1,71,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,257,2025-02-21T20:00:00Z,Brentford,11,False,Bryan Mbeumo,MID,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,257,2025-02-21T20:00:00Z,Brentford,11,False,Nathan Collins,DEF,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,257,2025-02-21T20:00:00Z,Brentford,11,False,Kristoffer Ajer,DEF,1,83,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,257,2025-02-21T20:00:00Z,Leicester,4,True,Boubakary SoumarÃ©,MID,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,257,2025-02-21T20:00:00Z,Leicester,4,True,Woyo Coulibaly,DEF,1,45,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,257,2025-02-21T20:00:00Z,Leicester,4,True,Jordan Ayew,MID,1,54,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,257,2025-02-21T20:00:00Z,Leicester,4,True,Mads Hermansen,GK,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,257,2025-02-21T20:00:00Z,Leicester,4,True,Jamie Vardy,FWD,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,257,2025-02-21T20:00:00Z,Leicester,4,True,Bobby De Cordova-Reid,MID,1,45,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,257,2025-02-21T20:00:00Z,Leicester,4,True,Bilal El Khannouss,MID,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,257,2025-02-21T20:00:00Z,Leicester,4,True,Victor Kristiansen,DEF,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,257,2025-02-21T20:00:00Z,Leicester,4,True,Wout Faes,DEF,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,257,2025-02-21T20:00:00Z,Leicester,4,True,Wilfred Ndidi,MID,1,76,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,257,2025-02-21T20:00:00Z,Leicester,4,True,Caleb Okoli,DEF,1,82,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,258,2025-02-23T16:30:00Z,Liverpool,13,False,Curtis Jones,MID,1,73,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,258,2025-02-23T16:30:00Z,Liverpool,13,False,Mohamed Salah,MID,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,258,2025-02-23T16:30:00Z,Liverpool,13,False,Virgil van Dijk,DEF,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,258,2025-02-23T16:30:00Z,Liverpool,13,False,Trent Alexander-Arnold,DEF,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,258,2025-02-23T16:30:00Z,Liverpool,13,False,Ibrahima KonatÃ©,DEF,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,258,2025-02-23T16:30:00Z,Liverpool,13,False,Alexis Mac Allister,MID,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,258,2025-02-23T16:30:00Z,Liverpool,13,False,Ryan Gravenberch,MID,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,258,2025-02-23T16:30:00Z,Liverpool,13,False,Andrew Robertson,DEF,1,73,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2024-25,258,2025-02-23T16:30:00Z,Liverpool,13,False,Luis DÃ­az,MID,1,78,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
